Intervalo de Datas: 01/03/2020 00:00:00 a 31/03/2020 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4930 - Av. João de Oliveira Remião defronte nro 702 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4BP,Faixa 2 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00:00 - 01:59:59,419.22,144.44,106.80,159.29,148.12,209.93,423.19,440.89,155.76,96.11,113.10,145.45,305.74,358.86,409.53,95.60,94.30,78.46,80.98,67.45,73.31,80.31,38.49,39.97,40.80,48.48,54.48,79.80,75.42,85.78,61.47,
02:00:00 - 02:59:59,259.74,83.30,66.80,89.98,74.13,107.81,313.38,370.58,96.64,60.97,56.14,82.63,130.95,257.71,294.73,56.14,60.65,56.64,48.32,46.81,55.82,36.97,22.65,24.65,28.14,24.98,37.30,38.97,59.14,51.47,40.32,
03:00:00 - 03:59:59,234.13,60.47,48.63,56.97,56.48,106.45,250.76,313.08,67.31,47.15,57.65,49.15,84.29,203.41,261.92,58.98,44.97,47.82,26.98,28.31,36.48,32.16,26.98,28.66,18.32,34.15,29.15,38.47,40.15,32.47,27.82,
04:00:00 - 04:59:59,154.12,76.31,59.33,65.98,62.97,73.98,218.45,283.94,75.15,57.99,61.15,54.98,88.66,295.61,214.62,68.81,45.48,42.49,44.65,42.82,49.65,33.50,30.99,16.83,15.83,34.49,26.32,54.16,20.65,31.82,29.66,
05:00:00 - 05:59:59,220.59,343.09,322.58,322.43,322.41,305.91,317.58,258.44,331.41,299.74,321.40,315.23,315.08,320.24,252.93,293.75,292.75,283.26,254.75,232.58,153.60,87.47,184.76,136.11,162.45,125.95,138.27,132.28,91.80,135.43,154.77,
06:00:00 - 06:59:59,541.72,"1,723.74","1,729.33","1,734.93","1,824.08","1,769.93",904.62,642.34,"1,729.77","1,743.22","1,730.74","1,792.46","1,649.79",857.90,572.17,"1,618.01","1,628.34","1,510.65","1,365.15","1,239.03",592.97,401.20,973.16,782.39,742.25,716.39,749.75,488.33,365.38,812.50,798.43,
07:00:00 - 07:59:59,555.73,"3,628.75","3,561.21","3,560.62","3,720.47","3,677.77","1,471.16",716.69,"3,403.24","3,649.89","3,507.89","3,488.63","3,562.05","1,373.82",532.08,"3,220.32","3,248.93","2,910.61","2,519.94","2,137.57",757.96,309.42,"1,578.06","1,266.01","1,225.68","1,188.51","1,188.89",568.86,319.77,"1,382.62","1,342.50",
08:00:00 - 08:59:59,617.91,"3,494.62","3,576.18","3,429.45","3,336.39","2,123.99","1,817.09",995.44,"1,816.64","3,112.36","3,479.63","3,127.96","3,125.41","1,679.42",619.91,"3,261.31","3,193.43","2,683.40","2,297.90","2,005.58",780.64,294.77,"1,414.57","1,103.07","1,176.34","1,216.88","1,246.52",573.34,271.14,"1,259.70","1,298.66",
09:00:00 - 09:59:59,761.39,"3,018.83","3,123.38","3,061.28","3,001.26","2,334.92","1,945.19",842.83,"1,615.09","2,784.51","2,791.32","3,077.40","2,595.78","1,765.70",721.02,"2,879.41","2,565.38","2,223.47","2,126.80","1,710.99",885.83,357.07,"1,148.00",931.40,"1,075.99","1,046.95","1,033.07",656.04,327.78,"1,046.86","1,179.70",
10:00:00 - 10:59:59,981.95,"2,272.63","2,514.54","2,606.89","2,495.59","2,488.92","1,971.79","1,165.72","2,074.70","2,338.30","2,544.44","2,375.27","2,352.58","1,858.88",905.43,"2,402.91","2,374.66","2,120.59","1,767.16","1,606.50",930.52,467.19,"1,000.79",875.15,"1,038.17",960.35,"1,037.30",677.95,402.25,937.52,"1,021.01",
11:00:00 - 11:59:59,"1,278.07","2,146.68","2,465.35","2,608.98","2,517.23","2,535.92","1,938.16","1,512.78","2,271.77","2,398.06","2,599.06","2,378.22","1,915.63","1,882.99","1,189.15","2,269.83","2,135.23","2,055.40","1,704.58","1,556.47",977.14,537.65,"1,012.13",869.09,993.40,954.38,928.60,751.06,531.48,973.78,"1,105.18",
12:00:00 - 12:59:59,"1,423.16","2,336.73","2,463.60","2,437.39","2,570.20","2,483.70","2,019.14","1,572.43","2,326.53","2,422.60","2,506.92","2,323.95","2,280.06","1,936.75","1,229.34","2,230.33","2,109.47","1,904.61","1,726.65","1,546.21",958.97,514.43,"1,061.40",910.10,"1,057.89","1,013.41","1,008.68",821.31,526.43,974.73,"1,067.45",
13:00:00 - 13:59:59,"1,241.11","2,760.23","3,094.41","2,960.39","3,057.00","2,925.76","1,808.44","1,388.97","2,767.68","2,965.32","3,008.16","2,895.88","2,838.34","1,683.69","1,151.17","2,753.17","2,502.40","2,177.67","1,897.49","1,573.26",778.33,422.91,"1,071.27",922.18,"1,014.47",992.27,"1,023.25",668.74,491.44,"1,035.17","1,071.89",
14:00:00 - 14:59:59,"1,259.17","2,383.87","2,701.78","2,756.55","2,649.15","2,548.93","1,799.17","1,342.15","2,356.43","2,574.33","2,606.56","2,478.11","2,322.13","1,570.93","1,141.36","2,457.89","2,282.69","2,118.39","1,709.79","1,559.25",723.37,458.83,965.49,897.83,"1,000.35","1,023.33","1,025.11",611.62,440.32,"1,061.19","1,066.45",
15:00:00 - 15:59:59,"1,529.09","2,253.36","2,564.29","2,408.20","2,311.70","2,392.44","1,850.00","1,545.40","2,088.60","2,406.30","2,333.68","2,274.84","2,138.49","1,666.29","1,293.24","2,243.29","2,130.38","2,018.41","1,761.95","1,576.93",801.06,456.18,975.50,949.03,962.49,"1,027.86","1,069.30",740.10,555.84,"1,058.88","1,085.30",
16:00:00 - 16:59:59,"1,678.81","2,196.61","2,502.19","2,437.67","2,176.69","2,344.21","1,911.94","1,627.36","2,123.71","2,274.44","2,417.59","2,262.71","2,347.20","1,632.01","1,298.55","2,218.73","2,062.81","1,867.05","1,672.07","1,519.17",861.91,525.84,998.31,866.23,996.67,943.35,"1,122.12",793.46,715.99,"1,047.21","1,004.50",
17:00:00 - 17:59:59,"1,805.87","2,369.68","2,361.20","2,478.21","2,432.91","2,493.61","1,816.33","1,913.95","2,230.32","2,415.66","2,394.74","2,412.71","2,299.20","1,715.41","1,495.64","2,285.55","2,123.46","1,923.78","1,675.45","1,607.25",847.10,624.12,"1,032.51",903.18,"1,018.33","1,032.21","1,123.95",947.91,850.08,"1,059.50","1,154.81",
18:00:00 - 18:59:59,"1,686.89","2,291.56","1,424.69","2,384.67","2,252.80","2,300.68","1,835.98","2,034.11","2,118.21","2,311.42","2,376.08","2,039.57","2,092.32","1,798.23","1,505.18","2,205.41","2,016.34","1,743.16","1,525.92","1,388.96",943.04,774.36,977.92,861.94,983.60,969.57,"1,060.21","1,028.61",991.92,"1,053.05","1,110.68",
19:00:00 - 19:59:59,"1,508.63","1,767.48","1,748.04","1,896.73","2,000.08","2,047.73","1,743.43","1,606.39","1,769.63","1,996.82","1,966.36","1,808.08","1,866.26","1,683.64","1,366.55","1,666.36","1,438.72","1,265.50","1,136.21","1,089.62",752.96,650.30,696.87,663.31,721.62,751.61,844.72,796.21,746.82,754.11,809.97,
20:00:00 - 20:59:59,"1,257.01","1,358.25","1,436.24","1,651.04","1,606.43","1,863.55","1,614.07","1,324.98","1,456.90","1,522.59","1,629.78","1,600.22","1,689.31","1,584.67","1,072.06","1,190.23","1,030.69",886.12,741.74,756.12,524.31,441.08,501.35,464.68,544.26,542.47,668.72,665.31,523.19,501.89,567.49,
21:00:00 - 21:59:59,965.73,"1,052.75","1,050.97","1,319.61","1,363.40","1,673.96","1,290.83","1,106.55","1,192.65","1,233.82","1,370.60","1,091.02","1,435.15","1,256.61",818.62,893.38,696.94,592.49,439.82,456.43,348.99,278.27,312.75,266.25,310.28,295.03,402.01,319.14,283.07,299.22,304.05,
22:00:00 - 22:59:59,762.37,855.13,865.85,"1,164.50","1,209.86","1,405.39","1,107.85",831.93,"1,193.20","1,149.65","1,189.72",919.43,"1,336.26","1,042.69",598.26,653.31,528.28,420.13,349.10,360.04,306.63,167.06,203.49,203.38,208.83,196.84,271.93,246.93,160.71,216.21,205.77,
23:00:00 - 23:59:59,447.01,462.12,620.79,651.73,735.24,936.42,887.53,485.66,543.28,637.57,628.56,713.26,994.23,845.28,321.86,404.96,315.34,283.36,281.32,242.80,191.85,99.43,137.75,111.94,134.41,158.22,181.34,172.69,147.43,160.56,140.27,
Total,"22,120.75","39,360.05","40,675.08","42,585.23","42,274.11","41,579.76","31,928.21","25,007.95","36,095.04","40,730.04","41,954.33","40,033.02","40,314.73","29,876.84","19,838.76","37,644.92","35,117.72","31,404.24","27,308.13","24,512.72","13,482.05","8,156.63","16,441.14","14,158.83","15,554.36","15,379.12","16,350.45","11,996.39","9,071.78","16,068.79","16,729.25",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4953 - Av. Juca Batista a 200m do nro 8455 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUC3AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,123.43,65.48,54.32,64.29,61.30,67.64,128.94,153.59,55.30,52.47,66.48,58.31,108.97,90.28,138.24,49.48,38.99,36.31,44.48,42.13,55.28,42.63,18.81,25.97,26.47,21.31,20.31,36.95,42.63,22.48,25.81,
01:00:00 - 01:59:59,80.31,26.50,28.50,20.83,23.82,29.49,73.47,108.14,38.49,26.33,17.98,34.33,49.83,71.63,88.97,26.49,19.83,21.98,22.64,19.66,32.32,22.32,18.82,20.65,13.99,30.32,20.32,32.82,32.98,17.33,15.32,
02:00:00 - 02:59:59,45.16,18.33,14.00,12.33,12.83,21.83,50.15,49.49,18.66,14.16,13.33,22.66,24.16,38.16,48.65,12.33,12.33,11.33,11.66,12.83,18.66,14.66,17.49,7.66,8.33,9.33,10.66,20.16,25.15,8.49,9.66,
03:00:00 - 03:59:59,31.33,12.32,6.99,3.66,6.66,8.66,29.66,44.31,11.33,3.65,6.33,6.66,9.99,33.32,49.82,7.99,5.16,8.66,7.16,4.33,12.83,6.66,7.33,5.32,3.00,8.65,6.83,10.66,18.32,2.99,5.33,
04:00:00 - 04:59:59,31.99,15.50,7.33,12.99,9.99,17.32,46.33,57.32,13.65,11.66,9.16,17.33,15.32,31.15,47.31,10.33,8.83,9.16,17.32,12.99,20.82,14.66,16.33,14.83,8.65,10.99,9.65,14.66,19.16,18.15,13.32,
05:00:00 - 05:59:59,26.49,41.99,37.66,34.98,33.83,38.49,40.16,52.98,30.33,31.49,33.66,34.49,38.32,38.66,51.98,34.16,26.33,34.32,33.48,31.99,34.16,13.66,25.99,28.32,25.99,29.16,20.99,17.66,23.16,25.49,27.99,
06:00:00 - 06:59:59,62.15,67.99,75.14,89.15,86.30,83.82,75.49,65.83,83.31,83.98,92.14,87.31,100.98,64.49,71.64,82.65,81.81,65.83,74.97,60.64,53.98,33.33,77.15,52.15,55.15,47.83,53.49,37.16,45.00,55.32,57.82,
07:00:00 - 07:59:59,75.81,218.92,213.60,238.10,241.09,227.11,121.12,84.48,236.79,234.92,226.59,240.77,243.12,107.45,94.81,229.64,224.45,182.11,178.44,175.29,89.32,53.82,123.62,114.79,109.15,122.12,124.46,79.82,48.65,136.11,134.63,
08:00:00 - 08:59:59,120.96,250.43,270.11,257.10,260.44,273.76,196.79,143.96,249.93,249.29,263.12,262.25,266.07,186.63,161.15,240.97,258.61,184.95,216.92,197.61,133.12,69.31,150.61,118.29,151.98,164.13,149.78,107.97,52.65,171.62,172.29,
09:00:00 - 09:59:59,165.97,269.60,255.60,272.75,243.12,260.61,270.12,167.63,262.98,248.46,243.46,269.29,261.46,268.94,172.97,237.32,246.28,198.82,227.63,218.77,159.95,74.81,191.63,155.63,191.60,197.79,165.78,136.80,85.97,177.30,174.96,
10:00:00 - 10:59:59,252.11,258.62,261.79,265.12,256.93,249.92,314.76,269.93,252.44,250.92,261.43,242.45,282.43,272.27,228.63,226.78,278.46,198.64,223.76,253.60,200.45,110.96,170.96,170.81,200.11,178.12,220.46,173.61,118.98,190.78,200.27,
11:00:00 - 11:59:59,275.25,245.73,229.92,262.24,251.57,259.58,326.75,334.08,263.56,263.22,289.73,280.58,240.92,298.23,242.64,246.63,264.09,256.61,229.07,218.60,258.60,121.47,213.10,178.89,220.61,196.79,215.93,199.59,120.97,196.43,245.42,
12:00:00 - 12:59:59,263.42,282.76,298.03,280.75,283.92,294.58,328.89,281.44,308.56,278.06,292.03,291.92,277.71,280.88,187.12,288.14,272.55,238.93,218.74,212.42,229.40,97.97,170.61,152.95,149.27,151.10,158.93,164.94,128.09,163.76,180.87,
13:00:00 - 13:59:59,194.94,266.59,293.43,310.40,295.11,276.39,274.91,185.96,261.61,266.28,260.93,265.93,318.61,280.08,171.79,305.13,236.93,224.78,218.58,221.25,170.81,85.15,178.76,136.11,172.78,146.26,171.60,150.09,119.94,177.61,176.91,
14:00:00 - 14:59:59,196.44,292.40,307.58,287.41,260.58,298.87,317.25,238.42,277.91,294.57,284.90,306.90,293.55,286.89,190.46,281.44,269.39,270.42,256.57,282.40,158.60,102.46,175.43,181.08,190.94,192.74,192.91,155.08,115.64,212.60,200.43,
15:00:00 - 15:59:59,254.60,309.25,308.56,294.06,307.39,305.43,332.76,241.93,270.41,295.10,306.75,301.92,304.07,295.59,202.28,279.44,313.68,321.08,293.75,288.58,195.92,117.79,215.59,155.94,207.27,213.40,222.24,178.27,125.77,225.21,218.76,
16:00:00 - 16:59:59,250.41,324.72,299.06,339.74,319.35,368.37,332.39,256.73,306.91,313.87,304.73,296.07,365.86,275.43,209.93,292.43,312.72,272.76,285.88,333.56,222.07,104.80,213.08,174.07,203.40,222.91,245.90,222.72,165.30,256.20,274.72,
17:00:00 - 17:59:59,241.45,402.73,422.68,424.56,382.89,449.49,333.74,278.94,414.04,439.02,408.02,391.02,439.04,316.27,212.78,391.57,364.20,369.54,357.22,356.35,192.40,94.78,210.59,246.90,254.39,217.73,265.24,225.12,187.93,226.53,269.02,
18:00:00 - 18:59:59,267.26,416.83,424.01,434.26,417.15,437.14,352.40,304.22,433.80,423.97,440.31,429.49,467.49,339.04,217.11,401.55,428.99,394.34,376.17,367.01,208.08,152.07,243.55,243.05,230.06,239.56,268.41,228.10,164.41,287.36,271.57,
19:00:00 - 19:59:59,242.27,357.07,356.33,364.36,378.55,389.71,327.36,264.10,382.02,380.02,380.73,396.35,370.38,303.88,199.76,368.09,353.06,330.87,284.91,278.22,189.76,112.31,181.25,150.25,165.25,172.59,199.72,167.79,131.44,185.10,206.40,
20:00:00 - 20:59:59,198.42,289.57,279.06,296.89,312.19,326.90,316.73,237.90,286.73,290.23,267.10,323.23,319.39,277.92,182.61,219.44,222.59,174.76,182.75,194.73,109.93,99.25,101.59,97.27,101.91,124.60,134.23,134.89,109.41,124.25,139.91,
21:00:00 - 21:59:59,173.27,203.76,219.59,205.92,222.24,266.22,231.59,211.75,192.74,177.26,201.57,222.41,248.55,237.89,133.79,161.45,156.93,130.24,102.61,121.57,94.26,64.30,68.28,77.93,75.94,67.93,116.75,98.41,61.94,71.11,79.77,
22:00:00 - 22:59:59,126.79,134.75,151.97,168.12,171.58,190.91,206.75,136.11,146.77,166.44,172.60,144.27,192.92,186.61,102.11,107.94,100.43,92.28,61.61,76.96,67.46,33.31,34.65,42.14,41.65,53.14,59.96,55.62,47.61,40.48,41.62,
23:00:00 - 23:59:59,67.30,71.62,115.93,125.59,115.94,153.08,191.10,109.12,111.94,138.60,119.27,128.09,151.43,151.08,75.63,72.80,73.27,61.62,65.13,66.64,47.78,25.14,29.31,28.81,37.46,37.13,45.61,54.46,31.64,38.64,37.45,
Total,"3,767.53","4,843.46","4,931.19","5,065.60","4,954.77","5,295.32","5,219.61","4,278.36","4,910.21","4,933.97","4,962.35","5,054.03","5,390.57","4,732.77","3,482.18","4,574.19","4,569.91","4,090.34","3,991.45","4,048.13","2,955.96","1,667.62","2,854.53","2,579.81","2,845.35","2,855.63","3,100.16","2,703.35","2,022.74","3,031.34","3,180.25",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4954 - Av. Juca Batista defronte 8455 - B/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUC4EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,98.80,29.82,30.50,43.98,47.31,31.16,80.31,112.63,46.65,40.16,37.65,41.50,60.49,61.99,116.79,33.16,24.66,18.33,21.66,29.66,38.99,33.16,22.16,17.32,22.82,15.49,23.13,29.81,38.82,19.66,22.98,
01:00:00 - 01:59:59,63.81,28.33,15.66,22.99,16.49,28.48,44.65,67.66,32.16,16.49,11.66,24.16,42.83,49.82,69.49,19.66,11.99,16.99,17.15,13.99,31.33,19.98,15.50,12.66,12.50,22.50,14.00,23.83,29.99,14.49,15.33,
02:00:00 - 02:59:59,56.16,11.33,13.83,7.50,4.33,13.50,32.49,46.82,15.00,4.33,11.66,10.00,19.83,38.33,53.83,10.83,4.33,6.00,9.33,9.33,7.00,8.99,5.50,6.00,12.00,6.33,8.00,15.66,32.81,10.83,5.33,
03:00:00 - 03:59:59,33.33,15.00,9.33,11.33,11.00,14.66,37.50,72.48,16.33,12.66,11.50,14.49,25.49,30.16,65.31,10.00,9.00,10.00,16.83,14.50,18.50,14.33,13.50,9.33,8.33,12.00,15.66,14.50,23.33,12.33,13.00,
04:00:00 - 04:59:59,29.99,26.00,25.00,27.50,24.49,22.16,38.82,62.49,24.83,21.50,26.99,24.33,31.00,35.99,30.82,29.83,23.50,29.33,15.16,18.50,17.99,6.33,15.00,12.16,14.00,10.83,12.00,14.16,15.00,14.99,13.16,
05:00:00 - 05:59:59,45.66,84.98,94.63,83.96,92.64,96.14,62.15,81.81,87.64,93.49,96.14,82.98,87.98,53.82,62.47,72.31,75.99,79.15,62.15,58.48,38.32,26.33,41.82,41.82,33.82,39.32,40.98,29.83,26.99,38.99,41.80,
06:00:00 - 06:59:59,73.81,324.24,298.75,315.05,302.38,286.57,143.79,82.14,307.76,309.41,309.06,291.56,287.57,114.95,86.79,309.96,250.24,224.60,210.57,187.92,94.80,65.82,167.27,120.62,127.29,132.45,147.09,85.14,60.81,133.45,127.27,
07:00:00 - 07:59:59,84.47,410.86,400.98,438.32,441.67,435.69,213.71,91.32,466.46,446.32,441.66,459.85,433.82,212.41,99.47,433.08,383.01,349.37,351.18,317.85,162.44,59.15,218.23,197.23,199.58,181.42,210.08,127.11,59.31,217.58,202.22,
08:00:00 - 08:59:59,100.82,358.41,416.23,398.21,386.90,368.89,244.77,112.30,365.72,395.22,383.39,388.26,398.70,258.09,114.31,368.63,370.57,327.30,297.26,297.75,162.12,52.99,201.79,158.28,152.10,205.11,169.78,106.97,50.33,231.93,206.78,
09:00:00 - 09:59:59,122.82,296.77,289.28,295.26,290.44,295.42,260.27,144.13,274.61,265.10,303.10,282.76,299.07,262.77,116.48,277.64,285.78,206.30,265.29,216.94,177.77,72.83,178.61,149.31,214.64,184.63,205.12,121.12,62.82,186.79,211.09,
10:00:00 - 10:59:59,166.95,290.58,267.92,307.46,284.74,294.07,294.27,217.09,259.27,295.26,255.93,256.95,253.95,304.76,237.81,243.97,249.42,237.30,229.96,251.30,194.95,90.13,185.77,149.29,210.77,208.29,203.46,171.62,100.48,190.11,217.45,
11:00:00 - 11:59:59,216.10,269.59,263.59,247.42,269.26,292.75,303.60,262.76,321.24,280.56,293.93,300.44,278.09,273.74,237.78,236.62,286.63,229.12,238.76,241.93,223.10,115.95,185.46,168.77,194.94,174.79,209.77,183.63,122.63,187.27,201.61,
12:00:00 - 12:59:59,192.62,267.08,278.09,287.23,289.10,301.75,253.08,210.81,279.10,270.26,291.08,306.61,288.58,229.75,157.12,280.80,253.23,200.11,207.08,195.61,151.61,86.32,161.10,137.62,157.28,148.28,158.09,158.44,103.62,160.10,175.08,
13:00:00 - 13:59:59,167.45,299.93,315.23,307.53,294.08,309.55,255.77,188.10,310.07,325.25,314.92,308.09,309.90,208.42,150.13,278.46,267.08,249.93,214.91,226.43,145.30,72.15,158.91,156.77,151.45,152.75,164.75,107.61,81.96,193.93,173.27,
14:00:00 - 14:59:59,171.78,293.41,329.38,291.07,267.24,296.38,264.61,172.10,277.92,290.24,267.91,243.91,303.07,221.60,187.82,275.14,287.25,291.09,253.41,278.91,159.12,87.13,168.77,164.26,196.45,181.76,207.26,147.78,101.80,194.27,197.09,
15:00:00 - 15:59:59,236.09,261.59,282.73,278.26,267.10,316.43,300.11,270.26,240.59,281.41,285.91,307.74,275.43,277.77,253.45,263.79,273.06,268.77,273.59,285.74,170.26,92.63,206.44,143.61,175.95,220.12,215.94,139.62,113.13,237.57,226.72,
16:00:00 - 16:59:59,307.44,288.76,330.39,312.40,337.20,330.38,286.58,312.91,295.41,342.24,310.57,322.41,354.72,279.09,280.30,311.93,310.92,270.42,252.74,256.94,205.79,111.46,187.78,182.59,222.76,192.10,222.46,190.44,161.26,203.10,241.43,
17:00:00 - 17:59:59,379.44,384.92,398.76,364.73,365.90,386.57,342.61,342.88,345.91,372.60,368.55,361.10,430.42,329.92,295.29,335.43,355.09,323.93,270.76,290.58,186.61,135.45,211.76,208.27,203.10,188.91,230.10,238.94,197.45,214.27,230.27,
18:00:00 - 18:59:59,398.60,295.09,282.93,347.22,302.40,338.57,381.07,474.89,319.22,305.09,305.41,327.24,302.54,394.21,300.72,263.77,268.73,234.74,253.89,261.61,209.78,163.27,200.11,206.42,205.60,197.43,190.43,221.11,259.89,216.58,234.43,
19:00:00 - 19:59:59,447.41,233.79,218.45,249.77,260.46,263.10,398.76,447.77,233.42,258.27,242.79,229.47,300.44,377.94,258.28,199.76,203.29,243.09,216.12,165.94,180.10,135.80,139.96,122.30,130.13,160.45,152.95,202.61,180.47,156.80,165.63,
20:00:00 - 20:59:59,227.11,153.45,140.30,169.95,185.45,217.45,277.76,255.11,223.96,158.27,139.30,161.95,212.10,260.78,158.46,138.64,121.62,123.95,114.28,150.43,97.63,92.29,81.14,51.78,70.12,78.80,110.61,110.10,101.28,74.28,88.46,
21:00:00 - 21:59:59,131.98,138.95,100.13,136.28,127.26,169.93,188.63,185.79,127.28,122.80,128.95,133.45,151.45,153.78,107.13,84.80,85.63,87.30,83.95,101.95,70.95,56.97,42.47,48.12,36.29,44.28,76.44,77.92,78.29,45.79,58.11,
22:00:00 - 22:59:59,99.63,71.30,86.64,82.82,108.13,124.47,150.97,151.61,87.13,96.81,111.97,93.96,112.62,134.10,83.97,66.30,71.13,53.78,44.49,64.13,55.47,35.81,34.31,27.64,35.15,42.16,56.13,59.62,68.45,39.49,44.30,
23:00:00 - 23:59:59,50.32,46.65,98.32,60.99,72.30,112.98,136.96,89.30,60.81,56.14,70.14,100.14,78.97,138.62,57.30,39.82,52.98,50.82,43.80,48.80,43.15,24.65,20.99,19.99,33.15,27.83,33.30,44.16,23.49,23.48,27.14,
Total,"3,902.59","4,880.83","4,987.05","5,087.23","5,048.27","5,347.05","4,993.24","4,455.16","5,018.49","5,059.88","5,020.17","5,073.35","5,339.06","4,702.81","3,581.32","4,584.33","4,525.13","4,131.72","3,964.32","3,985.22","2,843.08","1,659.92","2,864.35","2,512.16","2,820.22","2,828.03","3,077.53","2,621.73","2,094.41","3,018.08","3,139.95",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4955 - Av. Da Legalidade e da Democracia I/C a 40m da Av. São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1FP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEG1GP,Faixa 3 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,861.14,604.97,365.15,428.30,418.31,507.12,794.14,948.78,583.82,426.97,389.80,407.61,"1,473.44",765.26,913.28,505.31,302.98,288.80,276.13,251.32,250.15,175.99,139.83,134.83,119.32,108.99,113.48,149.99,147.65,136.33,117.49,
01:00:00 - 01:59:59,497.80,212.99,163.49,152.99,176.98,243.65,450.82,647.79,251.13,130.32,160.49,204.00,409.97,410.47,552.97,195.33,126.99,115.33,117.31,141.15,89.66,82.00,51.00,68.16,67.33,65.99,55.83,71.16,64.98,66.49,75.50,
02:00:00 - 02:59:59,340.80,165.16,102.66,96.83,102.65,145.16,278.15,434.81,144.50,103.00,104.66,128.82,155.15,257.66,380.81,119.83,77.66,83.66,79.33,76.50,86.50,50.16,32.16,33.33,41.00,32.00,28.83,61.32,73.49,34.33,35.50,
03:00:00 - 03:59:59,251.16,118.49,81.49,83.66,97.00,115.83,215.50,307.82,148.16,114.33,92.16,81.16,116.83,198.83,253.83,109.00,63.33,65.50,56.00,78.16,79.66,42.00,31.50,30.33,39.83,35.99,39.16,51.16,44.49,34.00,27.33,
04:00:00 - 04:59:59,234.15,244.82,146.32,163.15,159.99,192.31,336.82,323.81,197.65,179.16,178.14,161.99,180.98,308.65,274.15,199.15,132.98,149.14,126.48,108.49,161.16,40.33,77.16,47.66,61.00,52.33,52.66,82.50,43.66,54.15,46.16,
05:00:00 - 05:59:59,399.98,929.24,755.11,778.13,772.27,801.61,647.12,527.30,939.75,756.78,826.92,759.10,787.12,638.96,447.30,875.95,768.11,721.93,624.61,559.80,356.29,142.81,436.29,370.46,332.29,310.62,319.28,275.48,124.15,365.27,333.45,
06:00:00 - 06:59:59,"1,082.47","3,722.97","3,540.31","3,690.01","3,571.29","3,621.49","1,862.41","1,437.92","3,789.97","3,576.69","3,685.24","3,613.92","3,545.47","1,774.42","1,129.17","3,429.21","3,425.70","3,165.25","2,920.88","2,615.63","1,206.82",685.87,"2,099.82","1,793.01","1,617.02","1,690.88","1,687.08",941.32,634.99,"1,826.38","1,752.31",
