data,equipamento,endereco,horario,volume
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,39.8
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,44.3
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,45.0
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,33.3
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,36.3
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,38.2
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,31.3
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,35.5
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,37.7
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,33.7
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,32.5
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,44.8
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,47.5
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",05:00 - 06:00,42.8
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,101.8
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,112.8
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,127.0
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,91.0
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,69.8
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,105.8
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,110.3
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,122.0
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,114.0
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,91.3
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,82.8
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,62.5
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,132.2
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,117.8
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,107.5
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,115.8
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,131.6
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,85.5
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,79.8
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,135.0
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,92.5
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,115.5
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,113.8
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,128.6
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,100.3
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,73.6
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,132.5
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,140.0
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,120.6
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",06:00 - 07:00,135.6
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,264.4
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,259.5
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,284.3
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,175.1
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,127.1
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,288.3
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,264.4
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,286.6
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,278.8
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,162.1
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,207.5
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,131.6
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,299.4
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,271.1
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,300.4
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,288.0
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,321.5
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,193.8
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,139.6
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,299.6
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,180.3
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,327.2
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,289.6
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,302.6
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,228.1
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,144.8
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,331.8
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,321.4
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,306.6
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",07:00 - 08:00,310.3
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,326.6
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,285.3
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,319.4
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,188.8
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,117.0
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,353.3
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,312.8
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,334.4
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,317.1
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,156.8
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,198.6
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,96.8
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,327.3
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,309.1
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,326.9
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,321.1
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,347.3
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,218.5
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,120.7
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,334.9
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,175.1
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,354.9
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,360.3
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,368.6
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,236.5
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,115.2
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,390.1
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,334.9
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,376.9
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",08:00 - 09:00,359.9
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,336.4
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,324.4
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,298.9
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,270.1
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,142.0
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,294.1
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,360.6
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,352.9
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,343.2
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,190.8
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,278.9
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,169.8
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,365.4
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,349.1
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,345.8
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,384.1
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,380.9
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,289.3
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,140.0
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,384.9
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,221.1
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,403.6
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,361.7
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,372.1
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,349.8
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,153.8
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,413.8
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,387.8
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,420.3
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",09:00 - 10:00,401.1
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,431.9
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,390.1
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,437.1
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,314.1
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,199.3
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,373.3
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,447.4
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,408.7
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,464.8
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,267.3
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,352.6
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,229.8
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,401.6
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,394.8
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,422.9
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,360.9
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,425.4
2020-04-18,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,384.5
2020-04-19,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,203.3
2020-04-20,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,420.9
2020-04-21,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,255.3
2020-04-22,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,437.4
2020-04-23,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,402.6
2020-04-24,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,448.4
2020-04-25,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,364.8
2020-04-26,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,218.8
2020-04-27,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,424.6
2020-04-28,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,381.4
2020-04-29,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,425.2
2020-04-30,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",10:00 - 11:00,430.6
2020-04-01,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,455.4
2020-04-02,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,430.6
2020-04-03,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,448.4
2020-04-04,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,360.8
2020-04-05,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,246.6
2020-04-06,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,475.4
2020-04-07,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,480.7
2020-04-08,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,514.4
2020-04-09,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,489.2
2020-04-10,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,355.4
2020-04-11,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,473.7
2020-04-12,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,283.9
2020-04-13,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,435.6
2020-04-14,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,465.4
2020-04-15,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,458.7
2020-04-16,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,443.1
2020-04-17,BAL1BL,"AV. BALTAZAR DE OLIVEIRA GARCIA 1981, C/B, FAIXA 2 CENTRAL",11:00 - 12:00,418.4
