data,equipamento,endereco,horario,volume
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,18:00:00 - 18:59:59,914.31
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,18:00:00 - 18:59:59,"1,082.55"
2020-05-01,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,505.82
2020-05-02,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,602.87
2020-05-03,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,643.59
2020-05-04,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,671.80
2020-05-05,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,642.08
2020-05-06,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,637.81
2020-05-07,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,756.02
2020-05-08,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,806.75
2020-05-09,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,758.18
2020-05-10,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,675.92
2020-05-11,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,592.51
2020-05-12,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,626.76
2020-05-13,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,681.53
2020-05-14,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,733.83
2020-05-15,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,731.10
2020-05-16,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,686.35
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,692.74
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,19:00:00 - 19:59:59,648.76
2020-05-01,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,380.86
2020-05-02,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,426.59
2020-05-03,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,500.76
2020-05-04,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,415.80
2020-05-05,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,403.43
2020-05-06,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,443.22
2020-05-07,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,461.38
2020-05-08,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,562.28
2020-05-09,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,520.58
2020-05-10,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,429.96
2020-05-11,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,380.21
2020-05-12,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,372.65
2020-05-13,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,380.45
2020-05-14,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,417.04
2020-05-15,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,525.00
2020-05-16,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,450.18
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,448.75
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,20:00:00 - 20:59:59,405.12
2020-05-01,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,290.72
2020-05-02,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,282.09
2020-05-03,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,277.49
2020-05-04,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,251.84
2020-05-05,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,289.99
2020-05-06,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,272.99
2020-05-07,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,320.65
2020-05-08,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,389.31
2020-05-09,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,373.58
2020-05-10,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,318.32
2020-05-11,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,241.05
2020-05-12,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,237.86
2020-05-13,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,271.96
2020-05-14,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,308.46
2020-05-15,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,373.10
2020-05-16,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,356.54
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,325.92
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,21:00:00 - 21:59:59,258.80
2020-05-01,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,204.36
2020-05-02,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,222.16
2020-05-03,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,201.38
2020-05-04,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,197.75
2020-05-05,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,204.91
2020-05-06,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,199.39
2020-05-07,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,209.66
2020-05-08,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,263.11
2020-05-09,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,239.95
2020-05-10,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,197.24
2020-05-11,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,165.08
2020-05-12,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,160.43
2020-05-13,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,203.56
2020-05-14,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,196.22
2020-05-15,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,251.46
2020-05-16,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,251.44
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,210.58
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,22:00:00 - 22:59:59,184.73
2020-05-01,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,125.76
2020-05-02,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,132.40
2020-05-03,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,120.93
2020-05-04,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,105.63
2020-05-05,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,120.60
2020-05-06,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,130.41
2020-05-07,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,121.29
2020-05-08,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,164.23
2020-05-09,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,164.27
2020-05-10,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,133.12
2020-05-11,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,100.96
2020-05-12,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,112.96
2020-05-13,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,122.77
2020-05-14,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,119.95
2020-05-15,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,155.25
2020-05-16,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,158.37
2020-05-17,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,117.61
2020-05-18,EPTC-4934,Av. Assis Brasil DF 4945 B/C,23:00:00 - 23:59:59,107.60
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,222.81
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,186.65
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,213.32
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,140.66
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,163.81
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,159.15
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,181.82
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,189.31
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,262.14
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,274.81
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,187.65
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,140.15
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,147.81
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,200.31
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,179.15
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,217.64
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,244.82
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,00:00:00 - 00:59:59,165.65
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,151.49
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,107.49
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,136.50
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,91.33
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,85.49
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,94.99
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,106.50
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,111.83
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,165.65
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,192.99
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,107.82
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,87.16
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,100.99
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,103.00
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,111.99
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,151.49
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,176.81
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,01:00:00 - 01:59:59,76.50
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,104.83
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,75.00
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,82.16
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,52.33
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,43.50
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,49.33
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,65.00
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,56.83
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,99.00
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,103.98
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,81.83
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,52.66
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,42.83
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,57.33
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,46.83
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,90.66
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,127.66
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,02:00:00 - 02:59:59,75.32
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,79.99
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,59.33
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,69.00
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,34.83
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,39.99
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,31.83
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,43.33
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,49.83
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,68.66
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,89.33
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,53.33
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,41.33
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,39.00
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,32.83
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,37.00
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,69.66
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,98.00
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,03:00:00 - 03:59:59,40.83
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,69.00
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,62.33
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,60.66
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,27.83
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,51.83
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,38.16
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,38.83
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,48.33
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,75.00
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,69.33
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,37.83
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,40.49
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,40.50
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,48.66
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,39.00
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,59.49
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,76.83
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,04:00:00 - 04:59:59,38.50
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,110.16
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,75.83
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,69.83
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,104.33
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,94.32
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,99.66
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,109.00
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,101.47
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,122.99
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,93.83
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,105.82
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,114.83
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,92.66
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,122.65
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,114.48
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,103.16
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,100.83
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,05:00:00 - 05:59:59,107.99
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,272.65
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,256.49
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,192.48
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,351.96
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,313.15
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,329.14
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,307.82
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,339.81
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,256.49
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,210.98
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,362.15
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,327.83
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,309.33
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,320.81
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,308.99
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,258.48
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,214.66
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,06:00:00 - 06:59:59,329.82
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,599.27
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,614.13
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,504.80
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,837.28
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,879.97
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,822.44
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,855.60
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,816.44
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,732.96
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,470.31
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,906.61
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,844.46
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,863.96
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,885.59
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,886.10
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,676.28
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,531.74
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,07:00:00 - 07:59:59,868.60
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,635.77
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,667.79
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,395.66
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,833.63
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,834.63
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,813.96
2020-05-07,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,847.97
2020-05-08,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,878.64
2020-05-09,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,751.95
2020-05-10,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,526.48
2020-05-11,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,854.31
2020-05-12,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,819.64
2020-05-13,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,800.30
2020-05-14,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,874.29
2020-05-15,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,895.46
2020-05-16,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,767.81
2020-05-17,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,467.46
2020-05-18,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,08:00:00 - 08:59:59,927.81
2020-05-01,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,677.79
2020-05-02,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,806.64
2020-05-03,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,445.65
2020-05-04,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,764.80
2020-05-05,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,758.97
2020-05-06,EPTC-4935,Av. Bento Gonçalves 9519 - C/B,09:00:00 - 09:59:59,822.79
