2020-04-02,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,129.33
2020-04-03,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,105.83
2020-04-04,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,90.33
2020-04-05,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,80.33
2020-04-06,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,65.83
2020-04-07,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,117.33
2020-04-08,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,124.49
2020-04-09,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,110.16
2020-04-10,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,58.50
2020-04-11,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,87.50
2020-04-12,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,69.16
2020-04-13,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,117.33
2020-04-14,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,122.99
2020-04-15,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,108.33
2020-04-16,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,120.66
2020-04-17,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,132.33
2020-04-18,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,79.83
2020-04-19,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,80.50
2020-04-20,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,133.66
2020-04-21,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,71.83
2020-04-22,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,136.16
2020-04-23,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,118.16
2020-04-24,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,148.66
2020-04-25,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,82.66
2020-04-26,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,61.83
2020-04-27,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,113.50
2020-04-28,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,103.83
2020-04-29,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,109.50
2020-04-30,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,05:00:00 - 05:59:59,152.49
2020-04-01,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,264.13
2020-04-02,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,249.66
